"Store Name","Mid","Tid","Cashier Name","Transaction ID","Transaction Date","Subtotal","Tax","Charge","Discount","Total","Payment Method","Status","Approval","Ref ID","Card Type","Card Bank","Settlement Status","Settlement Date","Member Name","QR Statis Name"
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAVX5935WAS191200803","2024-12-19 12:00:18","31000","0","0","0","31000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHCK935WAS191200804","2024-12-19 12:04:30","33000","0","0","0","33000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAWCN935WAS191200806","2024-12-19 12:36:36","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR0CM935WAS191200806","2024-12-19 12:38:38","37000","0","0","0","37000","QRIS","success","073626408144","1503290143","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA7A5935WAS191200807","2024-12-19 12:44:05","23000","0","0","0","23000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUN2935WAS191200809","2024-12-19 12:44:58","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRI0V935WAS191200810","2024-12-19 13:20:51","20000","0","0","0","20000","QRIS","success","073626408149","1503396748","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCATHV935WAS191200811","2024-12-19 13:22:03","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1JB935WAS191200812","2024-12-19 13:25:14","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAD3W935WAS191200813","2024-12-19 13:26:41","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAFCR935WAS191200813","2024-12-19 14:09:35","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAWPF935WAS191200814","2024-12-19 14:31:42","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUMK935WAS191200815","2024-12-19 14:42:48","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA5GT935WAS191200816","2024-12-19 15:45:16","23000","0","0","0","23000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAGUW935WAS191200817","2024-12-19 15:48:58","31000","0","0","0","31000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAOGA935WAS191200818","2024-12-19 15:49:25","26000","0","0","0","26000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCASV1935WAS191200819","2024-12-19 16:16:48","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1PY935WAS191200821","2024-12-19 16:52:37","47000","0","0","0","47000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR5VU935WAS191200821","2024-12-19 18:26:20","35000","0","0","0","35000","QRIS","success","073626408152","1503943758","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCACH8935WAS191200823","2024-12-19 18:56:36","2500000","0","0","0","2500000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRR2K935WAS191200824","2024-12-19 18:57:12","46000","0","0","0","46000","QRIS","success","073626408155","1504003143","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAEAU935WAS191200825","2024-12-19 19:13:02","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRBBT935WAS191200826","2024-12-19 19:14:35","15000","0","0","0","15000","QRIS","success","073626408158","1504037227","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRBL9935WAS191200827","2024-12-19 19:17:33","64000","0","0","0","64000","QRIS","success","073626408162","1504043186","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA7ZC935WAS191200827","2024-12-19 19:38:19","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA4H0935WAS191200828","2024-12-19 19:43:23","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAYZH935WAS191200829","2024-12-19 19:44:34","21000","0","0","0","21000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR9B5935WAS191200830","2024-12-19 19:46:20","15000","0","0","0","15000","QRIS","success","073626408165","1504101368","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR9M0935WAS191200833","2024-12-19 19:50:45","17000","0","0","0","17000","QRIS","success","073626408169","1504110205","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR1DR935WAS191200834","2024-12-19 19:51:22","30000","0","0","0","30000","QRIS","success","073626408172","1504111392","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1PP935WAS191200834","2024-12-19 20:19:30","38000","0","0","0","38000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAP4A935WAS191200836","2024-12-19 20:41:25","37000","0","0","0","37000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRSYW935WAS191200836","2024-12-19 20:59:48","49000","0","0","0","49000","QRIS","success","073626408176","1504239385","","","settled","2024-12-19 21:16:53","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAT85935WAS191200837","2024-12-19 21:08:58","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRFWJ935WAS201200837","2024-12-20 13:01:38","15000","0","0","0","15000","QRIS","success","073626408179","1504980821","","","settled","2024-12-21 12:23:29","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRR7V935WAS201200838","2024-12-20 13:06:31","17000","0","0","0","17000","QRIS","success","073626408182","1504992434","","","settled","2024-12-21 12:23:29","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAD53935WAS201200839","2024-12-20 14:31:08","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRD76935WAS201200840","2024-12-20 15:09:33","25000","0","0","0","25000","QRIS","success","073626408186","1505220946","","","settled","2024-12-21 12:23:29","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRZ5X935WAS201200841","2024-12-20 15:10:08","15000","0","0","0","15000","QRIS","success","073626408189","1505221900","","","settled","2024-12-21 12:23:29","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3VB935WAS201200842","2024-12-20 16:00:56","38000","0","0","0","38000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA5Y4935WAS201200843","2024-12-20 16:33:13","176000","0","0","0","176000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRL65935WAS201200844","2024-12-20 16:33:29","32000","0","0","0","32000","QRIS","success","073626408192","1505369549","","","settled","2024-12-21 12:23:29","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAOQN935WAS211200845","2024-12-21 11:32:20","24000","0","0","0","24000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAZH5935WAS211200846","2024-12-21 12:01:50","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAVYL935WAS211200849","2024-12-21 12:06:33","50000","0","0","0","50000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAO3V935WAS211200850","2024-12-21 13:01:56","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAB16935WAS211200851","2024-12-21 13:46:51","37000","0","0","0","37000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAV70935WAS211200852","2024-12-21 15:03:49","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRSY8935WAS261200854","2024-12-26 11:46:23","23000","0","0","0","23000","QRIS","success","073626408206","1514614345","","","settled","2024-12-26 19:01:36","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA68T935WAS261200854","2024-12-26 12:43:23","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRNAN935WAS261200855","2024-12-26 13:58:47","20000","0","0","0","20000","QRIS","success","073626408209","1514866230","","","settled","2024-12-26 19:01:36","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRPA8935WAS261200858","2024-12-26 15:13:01","15000","0","0","0","15000","QRIS","success","073626408214","1515004550","","","settled","2024-12-26 19:01:36","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABLI935WAS261200858","2024-12-26 15:21:56","34000","0","0","0","34000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAWGC935WAS261200859","2024-12-26 17:47:48","48000","0","0","0","48000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRUZK935WAS271200859","2024-12-27 10:18:28","30000","0","0","0","30000","QRIS","success","073626408222","1516173103","","","settled","2024-12-27 15:27:35","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABV0935WAS271200861","2024-12-27 11:00:36","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA7QE935WAS271200862","2024-12-27 12:39:33","28000","0","0","0","28000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA9FS935WAS271200862","2024-12-27 13:30:50","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRDEI935WAS271200864","2024-12-27 13:31:21","25000","0","0","0","25000","QRIS","success","073626408228","1516542911","","","settled","2024-12-27 15:27:35","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA9DM935WAS271200865","2024-12-27 13:44:59","34000","0","0","0","34000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR7JL935WAS271200865","2024-12-27 14:20:47","20000","0","0","0","20000","QRIS","success","073626408239","1516636726","","","settled","2024-12-27 15:27:35","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAO1Z935WAS281200866","2024-12-28 14:55:36","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR1LR935WAS060100867","2025-01-06 10:30:50","66000","0","0","0","66000","QRIS","success","073626408242","1532499041","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRW6F935WAS060100868","2025-01-06 11:20:52","30000","0","0","0","30000","QRIS","success","073626408245","1532570109","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR1EV935WAS060100869","2025-01-06 11:50:18","45000","0","0","0","45000","QRIS","success","073626408248","1532621087","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA6YJ935WAS060100870","2025-01-06 13:01:07","80000","0","0","0","80000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR2D9935WAS060100871","2025-01-06 13:01:42","54000","0","0","0","54000","QRIS","success","073626408251","1532776838","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABJL935WAS060100872","2025-01-06 13:09:27","21000","0","0","0","21000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAH7N935WAS060100873","2025-01-06 13:48:39","45000","0","0","0","45000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAYDZ935WAS060100874","2025-01-06 14:01:04","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PDKQTN935WAS060100875","2025-01-06 15:00:37","8","0","0","0","8","Debit/Kredit","success","145767","00159","Debit","BRI","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA05E935WAS060100876","2025-01-06 15:12:13","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKCR935WAS060100877","2025-01-06 17:21:12","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAT9F935WAS060100879","2025-01-06 17:32:48","32000","0","0","0","32000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA8IQ935WAS060100880","2025-01-06 18:37:35","31000","0","0","0","31000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRYJT935WAS060100881","2025-01-06 18:38:57","20000","0","0","0","20000","QRIS","success","073626408260","1533338423","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAV70935WAS060100882","2025-01-06 18:42:39","50000","0","0","0","50000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAB8H935WAS060100883","2025-01-06 20:13:18","60000","0","0","0","60000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAG7K935WAS060100886","2025-01-06 20:23:19","5000","0","0","0","5000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRPGM935WAS060100887","2025-01-06 20:29:56","50000","0","0","0","50000","QRIS","success","073626408263","1533544654","","","settled","2025-01-06 20:34:00","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAR61935WAS060100887","2025-01-06 20:33:36","27000","0","0","0","27000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAG7N935WAS100100887","2025-01-10 10:52:59","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAKK5935WAS100100888","2025-01-10 12:01:00","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA7DN935WAS100100890","2025-01-10 12:31:57","27000","0","0","0","27000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRE2L935WAS100100891","2025-01-10 14:56:33","23000","0","0","0","23000","QRIS","success","073626408266","1539224957","","","settled","2025-01-10 16:20:45","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAGF8935WAS100100892","2025-01-10 14:57:13","60000","0","0","0","60000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRUSX935WAS100100892","2025-01-10 15:01:08","20000","0","0","0","20000","QRIS","success","073626408270","1539232185","","","settled","2025-01-10 16:20:45","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAAKD935WAS100100894","2025-01-10 15:09:38","55000","0","0","0","55000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRUJ3935WAS100100895","2025-01-10 16:16:38","20000","0","0","0","20000","QRIS","success","073626408275","1539357384","","","settled","2025-01-10 16:20:45","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAGD7935WAS100100896","2025-01-10 16:17:18","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAZ25935WAS030200644","2025-02-03 10:54:52","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA4FT935WAS030200645","2025-02-03 11:13:41","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA458935WAS030200646","2025-02-03 11:14:22","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA8SR935WAS030200647","2025-02-03 11:15:16","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR5WM935WAS030200648","2025-02-03 11:15:41","20000","0","0","0","20000","QRIS","success","073626408278","1576845156","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRW2J935WAS030200649","2025-02-03 11:16:26","19000","0","0","0","19000","QRIS","success","073626408281","1576846343","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCACPJ935WAS030200651","2025-02-03 11:17:47","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1JX935WAS030200652","2025-02-03 11:18:23","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKBF935WAS030200653","2025-02-03 11:20:26","50000","0","0","0","50000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1HR935WAS030200654","2025-02-03 11:22:19","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUZG935WAS030200655","2025-02-03 11:22:39","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCASYV935WAS030200656","2025-02-03 11:23:13","28000","0","0","0","28000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKM5935WAS030200657","2025-02-03 11:25:23","28000","0","0","0","28000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR8Y8935WAS030200658","2025-02-03 11:44:30","15000","0","0","0","15000","QRIS","success","073626408285","1576895508","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR02Q935WAS030200659","2025-02-03 11:45:10","15000","0","0","0","15000","QRIS","success","073626408289","1576896829","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUYN935WAS030200660","2025-02-03 11:45:47","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRJG7935WAS030200661","2025-02-03 11:51:16","23000","0","0","0","23000","QRIS","success","073626408292","1576907162","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRA1W935WAS030200662","2025-02-03 11:52:14","30000","0","0","0","30000","QRIS","success","073626408298","1576909173","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1K4935WAS030200663","2025-02-03 11:52:51","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRX9T935WAS030200664","2025-02-03 11:53:49","40000","0","0","0","40000","QRIS","success","073626408302","1576914525","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAASR935WAS030200665","2025-02-03 12:11:43","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAAYR935WAS030200666","2025-02-03 12:22:29","23000","0","0","0","23000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHQB935WAS030200667","2025-02-03 12:31:36","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAT6V935WAS030200668","2025-02-03 12:32:45","71000","0","0","0","71000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRFOC935WAS030200669","2025-02-03 12:37:58","24000","0","0","0","24000","QRIS","success","073626408305","1577020127","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRBNS935WAS030200670","2025-02-03 12:38:31","18000","0","0","0","18000","QRIS","success","073626408308","1577021384","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR244935WAS030200671","2025-02-03 12:39:04","30000","0","0","0","30000","QRIS","success","073626408311","1577022679","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR427935WAS030200672","2025-02-03 13:02:44","19000","0","0","0","19000","QRIS","success","073626408314","1577076666","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR86C935WAS030200673","2025-02-03 13:03:21","27000","0","0","0","27000","QRIS","success","073626408317","1577077987","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAXIT935WAS030200674","2025-02-03 13:10:02","45000","0","0","0","45000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA15H935WAS030200679","2025-02-03 13:27:35","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABGM935WAS030200679","2025-02-03 13:30:29","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABQD935WAS030200680","2025-02-03 13:31:25","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAMJ6935WAS030200681","2025-02-03 13:34:27","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQREOB935WAS030200681","2025-02-03 13:52:20","43000","0","0","0","43000","QRIS","success","073626408320","1577169256","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRTBY935WAS030200681","2025-02-03 14:38:54","20000","0","0","0","20000","QRIS","success","073626408323","1577244632","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAT6P935WAS030200681","2025-02-03 14:39:34","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRZOJ935WAS030200682","2025-02-03 15:53:49","77000","0","0","0","77000","QRIS","success","073626408326","1577366799","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCALON935WAS030200683","2025-02-03 16:18:47","47000","0","0","0","47000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAF2V935WAS030200684","2025-02-03 16:52:24","44000","0","0","0","44000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAO3J935WAS030200686","2025-02-03 17:02:30","50000","0","0","0","50000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUA1935WAS030200687","2025-02-03 17:11:19","85000","0","0","0","85000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHXY935WAS030200687","2025-02-03 17:19:57","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAE46935WAS030200690","2025-02-03 17:50:09","47000","0","0","0","47000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRHRV935WAS030200690","2025-02-03 18:18:26","43000","0","0","0","43000","QRIS","success","073626408333","1577646430","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAOVY935WAS030200690","2025-02-03 18:21:42","18000","0","0","0","18000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAMND935WAS030200692","2025-02-03 18:42:01","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAAKA935WAS030200692","2025-02-03 19:00:10","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAOUR935WAS030200693","2025-02-03 19:26:46","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA7KO935WAS030200694","2025-02-03 19:41:38","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3DV935WAS030200695","2025-02-03 19:43:37","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR4TL935WAS030200696","2025-02-03 19:51:45","15000","0","0","0","15000","QRIS","success","073626408336","1577841412","","","settled","2025-02-03 21:03:27","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA8MU935WAS030200697","2025-02-03 19:55:16","42000","0","0","0","42000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCALVV935WAS030200698","2025-02-03 20:29:22","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAG6E935WAS030200699","2025-02-03 20:48:36","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR9X9935WAS040200654","2025-02-04 11:02:34","15000","0","0","0","15000","QRIS","success","073626408339","1578452718","","","settled","2025-02-04 20:19:39","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCARMH935WAS040200655","2025-02-04 11:08:46","57000","0","0","0","57000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAA0J935WAS040200656","2025-02-04 11:13:51","43000","0","0","0","43000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHKI935WAS040200657","2025-02-04 11:14:40","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA8XI935WAS040200658","2025-02-04 11:16:12","57000","0","0","0","57000","Cash","success","","","","","unsettled","","",""
